"","AWT_seg_Thirona_P2","BODE_P2","Change_P2_P3_distwalked","Change_P2_P3_FEV1_ml","Change_P2_P3_FEV1_ml_yr","Change_P2_P3_FEV1pp","Change_P2_P3_lung_density_vnb","Chronic_Bronchitis_P2","copd_P2","distwalked_P2","DLco_raw_P2","Exacerbation_Frequency_P2","FEF2575_post_P2","FEV1_FVC_post_P2","FEV1_post_P2","finalGold_P2","FRC_Thirona_P2","FRC_TLC_ratio_Thirona_P2","FVC_post_P2","lung_density_vnb_P2","pctEmph_Thirona_P2","pctGasTrap_Thirona_P2","PEF_post_P2","Pi10_Thirona_P2","Resting_SaO2_P2","Severe_Exacerbations_P2","SGRQ_scoreTotal_P2","TLC_Thirona_P2","WallAreaPct_seg_Thirona_P2"
"ENSG00000235621.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00022285191442991,0.0215529168931664,0,0,0,0,0,0,0,0,0,0
"ENSG00000235629.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235651.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000342771866886414,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235652.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235655.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102164020795923,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235665.6",0,0,0,0,0,0,0,0,0,-1.65121880563509,0,0,0,0,0,0,0,0.000139838298407743,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235672.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.78280945125711e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235683.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000111499016009325,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235703.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156019663643216,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235706.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36224681207333e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235750.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235760.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000248964950457423,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235781.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235795.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235821.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235823.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235831.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92789584175413e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235833.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09891785277763e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235834.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235843.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97668201333146e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235852.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2453666367723e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235859.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235863.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000549847044985839,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235897.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30127587333075e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235908.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00013951265397598,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235917.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.19651947184042e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235919.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235944.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07656495264696e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235954.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000147963291999429,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235957.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235962.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235978.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235989.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236008.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236017.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000143708130092911,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236021.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225111111789664,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236041.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000109625189466297,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236047.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236056.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236073.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1176567679859e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236086.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236088.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236104.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4904210505471e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236140.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236144.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000228154297714198,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236180.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236184.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000269866930821446,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236194.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236200.6",0,0,0,0,0,0,0,0,-0.0167875759102272,0,0,0,0,0,0,0,0,-0.000539177902674778,0,0,0,0,0.00210172528500041,0,0,0,0,0,0
"ENSG00000236213.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236226.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017707142566617,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236242.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012358793216976,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236254.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81282426421908e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236255.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112864363170147,0,0,0,0,-0.0085993977894978,0,0,0,0,0,0
"ENSG00000236266.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236279.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236283.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236287.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236296.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000369760845989393,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236297.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000322892401407002,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236304.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236308.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199336293875738,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236317.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236320.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58819242737177e-06,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236334.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07070237986629e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236337.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38314857539495e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236345.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43685553506147e-05,0,-0.657111837440425,0.0378047598161424,0,0,0,0,0,0,0,0
"ENSG00000236358.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000233543129879421,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236375.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020876451463302,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236397.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236438.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.84297896153243e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236439.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236447.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236457.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236463.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000184241255028376,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236489.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.84027021633974e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236493.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236499.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000130785873693372,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236514.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.19098012653177e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236525.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236535.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36222613432204e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236550.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.07947725278683e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236552.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018917344165018,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236559.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236562.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000277242766066339,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236567.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236570.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000215859264062968,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236576.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236577.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7904701331795e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236609.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236617.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52430961907125e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236618.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117857821866301,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236646.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000139410701602739,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236662.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236670.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.50281990555907e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236671.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236679.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1960966276681e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236682.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.13390925622904e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236709.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24139492723772e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236717.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236723.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106224582586637,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236737.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236753.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20503313979325e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236760.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200870982927669,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236778.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236790.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236794.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.72536607708388e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236804.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000396556698260673,0.0011186649033864,0,0,0,0,0,0,0,0,0,0
"ENSG00000236810.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236824.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16824600241557e-06,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236829.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161370599739035,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236830.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000664601347700276,0,0,0,0,-0.0174431996146814,0,0,0,0,0,0
"ENSG00000236859.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012521094008782,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236871.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236876.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122749292769779,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236901.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236935.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236953.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236977.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237036.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237037.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.56200609976371e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237065.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237082.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237094.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237133.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237135.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237161.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30178987746831e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237162.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122595772528715,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237169.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237172.4",0,0,0,0,0,0,0,0,0,-20.9381068867344,0,0,0,0,0,0,0,0.000725291315411409,-0.0160715349942327,0,0,0,0,0,0,0,0,0,0
"ENSG00000237181.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13356233202193e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237188.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237190.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237200.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000156842082064956,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237217.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000148291278100969,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237248.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237249.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129863665059954,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237254.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237260.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237272.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11801459823039e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237276.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237280.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.50681264697829e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237296.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98206372818908e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237298.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000643718641973876,0,0,0,0,-0.0687311671629861,0,0,0,0,0,0
"ENSG00000237303.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237310.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237323.1",0,0,0,0,0,0,0,0,0,0,0.0865759695389629,0,0,0,0,0,0,-0.000299344781246544,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237343.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00594318670211789,0,-9.49447829276929e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237352.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237356.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237359.2",0,0.0186333927348801,0,0,0,0,0,0,0,-6.05894967858448,0,0,0,0,0,0,0,8.54281108014111e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237373.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237418.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237422.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87068535981138e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237429.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237436.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237438.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237440.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237441.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237471.2",0,0,0,0,0,0,0,0,0,-14.7356853177002,0,0,0,0,-0.00931373361156858,0,0,0.000388820805796807,-0.0129351698619663,0,0,0,0,0,0,0,0,0,0
"ENSG00000237476.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024455327434086,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237481.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000278379340288897,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237484.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000111355180829614,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237489.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000246019659871298,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237491.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000327811621333249,0,0,0,0,0.0166984595232596,0,0,0,0,0,0
"ENSG00000237492.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237499.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000285490467020791,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237513.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237522.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001204856205524,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237525.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237541.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237550.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28287129576945e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237576.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237580.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237604.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150178372660692,0,0,-8.50609805049855e-05,0.00473523368141433,0,0,0,0.0147901452084958,0,0,0,0,0,0
"ENSG00000237631.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49243838237737e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237637.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237638.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237646.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91115984347902e-05,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237651.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
